date,city,tmax_f,tmin_f,energy_mwh
2025-04-05,Chicago,34.2,32.7,1892641
2025-04-05,Chicago,34.2,32.7,1892256
2025-04-05,Chicago,34.2,32.7,1892491
2025-04-05,Chicago,34.2,32.7,1892310
2025-04-05,Chicago,34.2,32.7,1892641
2025-04-05,Chicago,34.2,32.7,1821913
2025-04-05,Chicago,34.2,32.7,1821916
2025-04-05,Chicago,34.2,32.7,1822164
2025-04-05,Chicago,34.2,32.7,1821949
2025-04-05,Chicago,34.2,32.7,1821913
2025-04-05,Chicago,34.2,32.7,2014582
2025-04-05,Chicago,34.2,32.7,2016032
2025-04-05,Chicago,34.2,32.7,2018366
2025-04-05,Chicago,34.2,32.7,2014942
2025-04-05,Chicago,34.2,32.7,2014582
2025-04-05,Chicago,34.2,32.7,121940
2025-04-05,Chicago,34.2,32.7,123776
2025-04-05,Chicago,34.2,32.7,125875
2025-04-05,Chicago,34.2,32.7,122632
2025-04-05,Chicago,34.2,32.7,121940
2025-04-05,Houston,37.1,34.5,1142875
2025-04-05,Houston,37.1,34.5,1148242
2025-04-05,Houston,37.1,34.5,1151821
2025-04-05,Houston,37.1,34.5,1145293
2025-04-05,Houston,37.1,34.5,1142875
2025-04-05,Houston,37.1,34.5,1164940
2025-04-05,Houston,37.1,34.5,1170171
2025-04-05,Houston,37.1,34.5,1171174
2025-04-05,Houston,37.1,34.5,1167450
2025-04-05,Houston,37.1,34.5,1164940
2025-04-05,Houston,37.1,34.5,1142919
2025-04-05,Houston,37.1,34.5,1148115
2025-04-05,Houston,37.1,34.5,1151503
2025-04-05,Houston,37.1,34.5,1145462
2025-04-05,Houston,37.1,34.5,1142919
2025-04-05,Houston,37.1,34.5,48
2025-04-05,Houston,37.1,34.5,-125
2025-04-05,Houston,37.1,34.5,-315
2025-04-05,Houston,37.1,34.5,173
2025-04-05,Houston,37.1,34.5,48
2025-04-05,New York,34.7,33.1,356251
2025-04-05,New York,34.7,33.1,355540
2025-04-05,New York,34.7,33.1,355164
2025-04-05,New York,34.7,33.1,355941
2025-04-05,New York,34.7,33.1,356251
2025-04-05,New York,34.7,33.1,346415
2025-04-05,New York,34.7,33.1,346504
2025-04-05,New York,34.7,33.1,346541
2025-04-05,New York,34.7,33.1,346472
2025-04-05,New York,34.7,33.1,346415
2025-04-05,New York,34.7,33.1,317107
2025-04-05,New York,34.7,33.1,316706
2025-04-05,New York,34.7,33.1,315840
2025-04-05,New York,34.7,33.1,317044
2025-04-05,New York,34.7,33.1,317107
2025-04-05,New York,34.7,33.1,-39144
2025-04-05,New York,34.7,33.1,-38834
2025-04-05,New York,34.7,33.1,-39324
2025-04-05,New York,34.7,33.1,-38897
2025-04-05,New York,34.7,33.1,-39144
2025-04-05,Phoenix,36.7,34.2,74476
2025-04-05,Phoenix,36.7,34.2,74658
2025-04-05,Phoenix,36.7,34.2,74809
2025-04-05,Phoenix,36.7,34.2,74605
2025-04-05,Phoenix,36.7,34.2,74476
2025-04-05,Phoenix,36.7,34.2,71659
2025-04-05,Phoenix,36.7,34.2,71547
2025-04-05,Phoenix,36.7,34.2,71459
2025-04-05,Phoenix,36.7,34.2,71597
2025-04-05,Phoenix,36.7,34.2,71659
2025-04-05,Phoenix,36.7,34.2,44710
2025-04-05,Phoenix,36.7,34.2,44963
2025-04-05,Phoenix,36.7,34.2,45016
2025-04-05,Phoenix,36.7,34.2,44824
2025-04-05,Phoenix,36.7,34.2,44710
2025-04-05,Phoenix,36.7,34.2,-29766
2025-04-05,Phoenix,36.7,34.2,-29695
2025-04-05,Phoenix,36.7,34.2,-29793
2025-04-05,Phoenix,36.7,34.2,-29781
2025-04-05,Phoenix,36.7,34.2,-29766
2025-04-05,Seattle,35.8,33.1,23341
2025-04-05,Seattle,35.8,33.1,23444
2025-04-05,Seattle,35.8,33.1,23497
2025-04-05,Seattle,35.8,33.1,23391
2025-04-05,Seattle,35.8,33.1,23341
2025-04-05,Seattle,35.8,33.1,22487
2025-04-05,Seattle,35.8,33.1,22561
2025-04-05,Seattle,35.8,33.1,22585
2025-04-05,Seattle,35.8,33.1,22531
2025-04-05,Seattle,35.8,33.1,22487
2025-04-05,Seattle,35.8,33.1,14817
2025-04-05,Seattle,35.8,33.1,14877
2025-04-05,Seattle,35.8,33.1,14854
2025-04-05,Seattle,35.8,33.1,14855
2025-04-05,Seattle,35.8,33.1,14817
2025-04-05,Seattle,35.8,33.1,-8524
2025-04-05,Seattle,35.8,33.1,-8567
2025-04-05,Seattle,35.8,33.1,-8643
2025-04-05,Seattle,35.8,33.1,-8536
2025-04-05,Seattle,35.8,33.1,-8524
2025-04-06,Chicago,33.8,32.3,1917098
2025-04-06,Chicago,33.8,32.3,1911150
2025-04-06,Chicago,33.8,32.3,1909061
2025-04-06,Chicago,33.8,32.3,1913742
2025-04-06,Chicago,33.8,32.3,1917098
2025-04-06,Chicago,33.8,32.3,1883242
2025-04-06,Chicago,33.8,32.3,1870636
2025-04-06,Chicago,33.8,32.3,1865649
2025-04-06,Chicago,33.8,32.3,1876345
2025-04-06,Chicago,33.8,32.3,1883242
2025-04-06,Chicago,33.8,32.3,2000070
2025-04-06,Chicago,33.8,32.3,1997862
2025-04-06,Chicago,33.8,32.3,1997254
2025-04-06,Chicago,33.8,32.3,1998679
2025-04-06,Chicago,33.8,32.3,2000070
2025-04-06,Chicago,33.8,32.3,82977
2025-04-06,Chicago,33.8,32.3,86716
2025-04-06,Chicago,33.8,32.3,88198
2025-04-06,Chicago,33.8,32.3,84941
2025-04-06,Chicago,33.8,32.3,82977
2025-04-06,Houston,34.8,33.6,1100307
2025-04-06,Houston,34.8,33.6,1103017
2025-04-06,Houston,34.8,33.6,1105273
2025-04-06,Houston,34.8,33.6,1101404
2025-04-06,Houston,34.8,33.6,1100307
2025-04-06,Houston,34.8,33.6,1094254
2025-04-06,Houston,34.8,33.6,1092460
2025-04-06,Houston,34.8,33.6,1094724
2025-04-06,Houston,34.8,33.6,1092846
2025-04-06,Houston,34.8,33.6,1094254
2025-04-06,Houston,34.8,33.6,1100725
2025-04-06,Houston,34.8,33.6,1103891
2025-04-06,Houston,34.8,33.6,1106368
2025-04-06,Houston,34.8,33.6,1102010
2025-04-06,Houston,34.8,33.6,1100725
2025-04-06,Houston,34.8,33.6,424
2025-04-06,Houston,34.8,33.6,881
2025-04-06,Houston,34.8,33.6,1102
2025-04-06,Houston,34.8,33.6,612
2025-04-06,Houston,34.8,33.6,424
2025-04-06,New York,34.4,33.1,347629
2025-04-06,New York,34.4,33.1,347507
2025-04-06,New York,34.4,33.1,347576
2025-04-06,New York,34.4,33.1,347496
2025-04-06,New York,34.4,33.1,347629
2025-04-06,New York,34.4,33.1,333141
2025-04-06,New York,34.4,33.1,332261
2025-04-06,New York,34.4,33.1,331977
2025-04-06,New York,34.4,33.1,332646
2025-04-06,New York,34.4,33.1,333141
2025-04-06,New York,34.4,33.1,287588
2025-04-06,New York,34.4,33.1,288618
2025-04-06,New York,34.4,33.1,289492
2025-04-06,New York,34.4,33.1,287809
2025-04-06,New York,34.4,33.1,287588
2025-04-06,New York,34.4,33.1,-60041
2025-04-06,New York,34.4,33.1,-58889
2025-04-06,New York,34.4,33.1,-58084
2025-04-06,New York,34.4,33.1,-59687
2025-04-06,New York,34.4,33.1,-60041
2025-04-06,Phoenix,36.9,34.6,73356
2025-04-06,Phoenix,36.9,34.6,73323
2025-04-06,Phoenix,36.9,34.6,73171
2025-04-06,Phoenix,36.9,34.6,73388
2025-04-06,Phoenix,36.9,34.6,73356
2025-04-06,Phoenix,36.9,34.6,72403
2025-04-06,Phoenix,36.9,34.6,72393
2025-04-06,Phoenix,36.9,34.6,72212
2025-04-06,Phoenix,36.9,34.6,72474
2025-04-06,Phoenix,36.9,34.6,72403
2025-04-06,Phoenix,36.9,34.6,46177
2025-04-06,Phoenix,36.9,34.6,46261
2025-04-06,Phoenix,36.9,34.6,46257
2025-04-06,Phoenix,36.9,34.6,46220
2025-04-06,Phoenix,36.9,34.6,46177
2025-04-06,Phoenix,36.9,34.6,-27179
2025-04-06,Phoenix,36.9,34.6,-27062
2025-04-06,Phoenix,36.9,34.6,-26914
2025-04-06,Phoenix,36.9,34.6,-27168
2025-04-06,Phoenix,36.9,34.6,-27179
2025-04-06,Seattle,34.5,33.6,23678
2025-04-06,Seattle,34.5,33.6,23584
2025-04-06,Seattle,34.5,33.6,23525
2025-04-06,Seattle,34.5,33.6,23648
2025-04-06,Seattle,34.5,33.6,23678
2025-04-06,Seattle,34.5,33.6,22137
2025-04-06,Seattle,34.5,33.6,22125
2025-04-06,Seattle,34.5,33.6,22087
2025-04-06,Seattle,34.5,33.6,22134
2025-04-06,Seattle,34.5,33.6,22137
2025-04-06,Seattle,34.5,33.6,15873
2025-04-06,Seattle,34.5,33.6,15762
2025-04-06,Seattle,34.5,33.6,15687
2025-04-06,Seattle,34.5,33.6,15808
2025-04-06,Seattle,34.5,33.6,15873
2025-04-06,Seattle,34.5,33.6,-7805
2025-04-06,Seattle,34.5,33.6,-7822
2025-04-06,Seattle,34.5,33.6,-7838
2025-04-06,Seattle,34.5,33.6,-7840
2025-04-06,Seattle,34.5,33.6,-7805
2025-04-07,Chicago,33.4,31.5,2143753
2025-04-07,Chicago,33.4,31.5,2131308
2025-04-07,Chicago,33.4,31.5,2125097
2025-04-07,Chicago,33.4,31.5,2137655
2025-04-07,Chicago,33.4,31.5,2143753
2025-04-07,Chicago,33.4,31.5,2103510
2025-04-07,Chicago,33.4,31.5,2088953
2025-04-07,Chicago,33.4,31.5,2081983
2025-04-07,Chicago,33.4,31.5,2096146
2025-04-07,Chicago,33.4,31.5,2103510
2025-04-07,Chicago,33.4,31.5,2193243
2025-04-07,Chicago,33.4,31.5,2183620
2025-04-07,Chicago,33.4,31.5,2179288
2025-04-07,Chicago,33.4,31.5,2188803
2025-04-07,Chicago,33.4,31.5,2193243
2025-04-07,Chicago,33.4,31.5,49492
2025-04-07,Chicago,33.4,31.5,52314
2025-04-07,Chicago,33.4,31.5,54192
2025-04-07,Chicago,33.4,31.5,51150
2025-04-07,Chicago,33.4,31.5,49492
2025-04-07,Houston,35.8,33.4,1098377
2025-04-07,Houston,35.8,33.4,1101862
2025-04-07,Houston,35.8,33.4,1102791
2025-04-07,Houston,35.8,33.4,1100245
2025-04-07,Houston,35.8,33.4,1098377
2025-04-07,Houston,35.8,33.4,1160975
2025-04-07,Houston,35.8,33.4,1165878
2025-04-07,Houston,35.8,33.4,1166774
2025-04-07,Houston,35.8,33.4,1163550
2025-04-07,Houston,35.8,33.4,1160975
2025-04-07,Houston,35.8,33.4,1098108
2025-04-07,Houston,35.8,33.4,1101393
2025-04-07,Houston,35.8,33.4,1102431
2025-04-07,Houston,35.8,33.4,1099830
2025-04-07,Houston,35.8,33.4,1098108
2025-04-07,Houston,35.8,33.4,-274
2025-04-07,Houston,35.8,33.4,-475
2025-04-07,Houston,35.8,33.4,-366
2025-04-07,Houston,35.8,33.4,-420
2025-04-07,Houston,35.8,33.4,-274
2025-04-07,New York,33.8,32.7,385600
2025-04-07,New York,33.8,32.7,384010
2025-04-07,New York,33.8,32.7,383201
2025-04-07,New York,33.8,32.7,384822
2025-04-07,New York,33.8,32.7,385600
2025-04-07,New York,33.8,32.7,374858
2025-04-07,New York,33.8,32.7,373670
2025-04-07,New York,33.8,32.7,373008
2025-04-07,New York,33.8,32.7,374279
2025-04-07,New York,33.8,32.7,374858
2025-04-07,New York,33.8,32.7,317875
2025-04-07,New York,33.8,32.7,313610
2025-04-07,New York,33.8,32.7,311635
2025-04-07,New York,33.8,32.7,315757
2025-04-07,New York,33.8,32.7,317875
2025-04-07,New York,33.8,32.7,-67725
2025-04-07,New York,33.8,32.7,-70400
2025-04-07,New York,33.8,32.7,-71566
2025-04-07,New York,33.8,32.7,-69065
2025-04-07,New York,33.8,32.7,-67725
2025-04-07,Phoenix,37.6,34.6,77230
2025-04-07,Phoenix,37.6,34.6,76815
2025-04-07,Phoenix,37.6,34.6,76546
2025-04-07,Phoenix,37.6,34.6,76997
2025-04-07,Phoenix,37.6,34.6,77230
2025-04-07,Phoenix,37.6,34.6,75875
2025-04-07,Phoenix,37.6,34.6,75748
2025-04-07,Phoenix,37.6,34.6,75754
2025-04-07,Phoenix,37.6,34.6,75756
2025-04-07,Phoenix,37.6,34.6,75875
2025-04-07,Phoenix,37.6,34.6,45621
2025-04-07,Phoenix,37.6,34.6,45358
2025-04-07,Phoenix,37.6,34.6,45399
2025-04-07,Phoenix,37.6,34.6,45390
2025-04-07,Phoenix,37.6,34.6,45621
2025-04-07,Phoenix,37.6,34.6,-31609
2025-04-07,Phoenix,37.6,34.6,-31457
2025-04-07,Phoenix,37.6,34.6,-31147
2025-04-07,Phoenix,37.6,34.6,-31607
2025-04-07,Phoenix,37.6,34.6,-31609
2025-04-07,Seattle,34.6,33.3,25845
2025-04-07,Seattle,34.6,33.3,25731
2025-04-07,Seattle,34.6,33.3,25645
2025-04-07,Seattle,34.6,33.3,25788
2025-04-07,Seattle,34.6,33.3,25845
2025-04-07,Seattle,34.6,33.3,25104
2025-04-07,Seattle,34.6,33.3,24955
2025-04-07,Seattle,34.6,33.3,24877
2025-04-07,Seattle,34.6,33.3,25035
2025-04-07,Seattle,34.6,33.3,25104
2025-04-07,Seattle,34.6,33.3,14385
2025-04-07,Seattle,34.6,33.3,14436
2025-04-07,Seattle,34.6,33.3,14509
2025-04-07,Seattle,34.6,33.3,14424
2025-04-07,Seattle,34.6,33.3,14385
2025-04-07,Seattle,34.6,33.3,-11460
2025-04-07,Seattle,34.6,33.3,-11295
2025-04-07,Seattle,34.6,33.3,-11136
2025-04-07,Seattle,34.6,33.3,-11364
2025-04-07,Seattle,34.6,33.3,-11460
2025-04-08,Chicago,33.3,31.3,2180775
2025-04-08,Chicago,33.3,31.3,2172744
2025-04-08,Chicago,33.3,31.3,2169265
2025-04-08,Chicago,33.3,31.3,2176422
2025-04-08,Chicago,33.3,31.3,2180775
2025-04-08,Chicago,33.3,31.3,2206425
2025-04-08,Chicago,33.3,31.3,2196490
2025-04-08,Chicago,33.3,31.3,2191957
2025-04-08,Chicago,33.3,31.3,2201393
2025-04-08,Chicago,33.3,31.3,2206425
2025-04-08,Chicago,33.3,31.3,2181101
2025-04-08,Chicago,33.3,31.3,2172350
2025-04-08,Chicago,33.3,31.3,2168579
2025-04-08,Chicago,33.3,31.3,2176085
2025-04-08,Chicago,33.3,31.3,2181101
2025-04-08,Chicago,33.3,31.3,323
2025-04-08,Chicago,33.3,31.3,-397
2025-04-08,Chicago,33.3,31.3,-688
2025-04-08,Chicago,33.3,31.3,-340
2025-04-08,Chicago,33.3,31.3,323
2025-04-08,Houston,36.5,33.4,1107193
2025-04-08,Houston,36.5,33.4,1106234
2025-04-08,Houston,36.5,33.4,1105262
2025-04-08,Houston,36.5,33.4,1106852
2025-04-08,Houston,36.5,33.4,1107193
2025-04-08,Houston,36.5,33.4,1120651
2025-04-08,Houston,36.5,33.4,1121866
2025-04-08,Houston,36.5,33.4,1121542
2025-04-08,Houston,36.5,33.4,1121283
2025-04-08,Houston,36.5,33.4,1120651
2025-04-08,Houston,36.5,33.4,1106465
2025-04-08,Houston,36.5,33.4,1105362
2025-04-08,Houston,36.5,33.4,1104319
2025-04-08,Houston,36.5,33.4,1106034
2025-04-08,Houston,36.5,33.4,1106465
2025-04-08,Houston,36.5,33.4,-727
2025-04-08,Houston,36.5,33.4,-869
2025-04-08,Houston,36.5,33.4,-940
2025-04-08,Houston,36.5,33.4,-816
2025-04-08,Houston,36.5,33.4,-727
2025-04-08,New York,33.3,32.3,393227
2025-04-08,New York,33.3,32.3,391510
2025-04-08,New York,33.3,32.3,390632
2025-04-08,New York,33.3,32.3,392372
2025-04-08,New York,33.3,32.3,393227
2025-04-08,New York,33.3,32.3,384855
2025-04-08,New York,33.3,32.3,383602
2025-04-08,New York,33.3,32.3,382942
2025-04-08,New York,33.3,32.3,384231
2025-04-08,New York,33.3,32.3,384855
2025-04-08,New York,33.3,32.3,367911
2025-04-08,New York,33.3,32.3,367113
2025-04-08,New York,33.3,32.3,366032
2025-04-08,New York,33.3,32.3,367728
2025-04-08,New York,33.3,32.3,367911
2025-04-08,New York,33.3,32.3,-25316
2025-04-08,New York,33.3,32.3,-24397
2025-04-08,New York,33.3,32.3,-24600
2025-04-08,New York,33.3,32.3,-24644
2025-04-08,New York,33.3,32.3,-25316
2025-04-08,Phoenix,38.2,35.1,85270
2025-04-08,Phoenix,38.2,35.1,84827
2025-04-08,Phoenix,38.2,35.1,84665
2025-04-08,Phoenix,38.2,35.1,85103
2025-04-08,Phoenix,38.2,35.1,85270
2025-04-08,Phoenix,38.2,35.1,81684
2025-04-08,Phoenix,38.2,35.1,81497
2025-04-08,Phoenix,38.2,35.1,81307
2025-04-08,Phoenix,38.2,35.1,81614
2025-04-08,Phoenix,38.2,35.1,81684
2025-04-08,Phoenix,38.2,35.1,50177
2025-04-08,Phoenix,38.2,35.1,49635
2025-04-08,Phoenix,38.2,35.1,49216
2025-04-08,Phoenix,38.2,35.1,50031
2025-04-08,Phoenix,38.2,35.1,50177
2025-04-08,Phoenix,38.2,35.1,-35093
2025-04-08,Phoenix,38.2,35.1,-35192
2025-04-08,Phoenix,38.2,35.1,-35449
2025-04-08,Phoenix,38.2,35.1,-35072
2025-04-08,Phoenix,38.2,35.1,-35093
2025-04-08,Seattle,34.4,33.3,26880
2025-04-08,Seattle,34.4,33.3,26805
2025-04-08,Seattle,34.4,33.3,26760
2025-04-08,Seattle,34.4,33.3,26840
2025-04-08,Seattle,34.4,33.3,26880
2025-04-08,Seattle,34.4,33.3,25305
2025-04-08,Seattle,34.4,33.3,25303
2025-04-08,Seattle,34.4,33.3,25309
2025-04-08,Seattle,34.4,33.3,25302
2025-04-08,Seattle,34.4,33.3,25305
2025-04-08,Seattle,34.4,33.3,13102
2025-04-08,Seattle,34.4,33.3,13220
2025-04-08,Seattle,34.4,33.3,13153
2025-04-08,Seattle,34.4,33.3,13122
2025-04-08,Seattle,34.4,33.3,13102
2025-04-08,Seattle,34.4,33.3,-13778
2025-04-08,Seattle,34.4,33.3,-13585
2025-04-08,Seattle,34.4,33.3,-13607
2025-04-08,Seattle,34.4,33.3,-13718
2025-04-08,Seattle,34.4,33.3,-13778
2025-04-09,Chicago,33.2,32.2,2169331
2025-04-09,Chicago,33.2,32.2,2177772
2025-04-09,Chicago,33.2,32.2,2182722
2025-04-09,Chicago,33.2,32.2,2173684
2025-04-09,Chicago,33.2,32.2,2169331
2025-04-09,Chicago,33.2,32.2,2159298
2025-04-09,Chicago,33.2,32.2,2171945
2025-04-09,Chicago,33.2,32.2,2177518
2025-04-09,Chicago,33.2,32.2,2165864
2025-04-09,Chicago,33.2,32.2,2159298
2025-04-09,Chicago,33.2,32.2,2195292
2025-04-09,Chicago,33.2,32.2,2206080
2025-04-09,Chicago,33.2,32.2,2211731
2025-04-09,Chicago,33.2,32.2,2200806
2025-04-09,Chicago,33.2,32.2,2195292
2025-04-09,Chicago,33.2,32.2,25960
2025-04-09,Chicago,33.2,32.2,28307
2025-04-09,Chicago,33.2,32.2,29007
2025-04-09,Chicago,33.2,32.2,27121
2025-04-09,Chicago,33.2,32.2,25960
2025-04-09,Houston,36.9,33.7,1129158
2025-04-09,Houston,36.9,33.7,1128619
2025-04-09,Houston,36.9,33.7,1127373
2025-04-09,Houston,36.9,33.7,1129180
2025-04-09,Houston,36.9,33.7,1129158
2025-04-09,Houston,36.9,33.7,1141037
2025-04-09,Houston,36.9,33.7,1141315
2025-04-09,Houston,36.9,33.7,1139827
2025-04-09,Houston,36.9,33.7,1141700
2025-04-09,Houston,36.9,33.7,1141037
2025-04-09,Houston,36.9,33.7,1131494
2025-04-09,Houston,36.9,33.7,1130866
2025-04-09,Houston,36.9,33.7,1129397
2025-04-09,Houston,36.9,33.7,1131523
2025-04-09,Houston,36.9,33.7,1131494
2025-04-09,Houston,36.9,33.7,2329
2025-04-09,Houston,36.9,33.7,2238
2025-04-09,Houston,36.9,33.7,2015
2025-04-09,Houston,36.9,33.7,2334
2025-04-09,Houston,36.9,33.7,2329
2025-04-09,New York,33.7,31.9,378493
2025-04-09,New York,33.7,31.9,379571
2025-04-09,New York,33.7,31.9,380058
2025-04-09,New York,33.7,31.9,379039
2025-04-09,New York,33.7,31.9,378493
2025-04-09,New York,33.7,31.9,373184
2025-04-09,New York,33.7,31.9,373841
2025-04-09,New York,33.7,31.9,374131
2025-04-09,New York,33.7,31.9,373521
2025-04-09,New York,33.7,31.9,373184
2025-04-09,New York,33.7,31.9,331699
2025-04-09,New York,33.7,31.9,333827
2025-04-09,New York,33.7,31.9,335166
2025-04-09,New York,33.7,31.9,332716
2025-04-09,New York,33.7,31.9,331699
2025-04-09,New York,33.7,31.9,-46794
2025-04-09,New York,33.7,31.9,-45744
2025-04-09,New York,33.7,31.9,-44892
2025-04-09,New York,33.7,31.9,-46323
2025-04-09,New York,33.7,31.9,-46794
2025-04-09,Phoenix,38.6,35.2,89086
2025-04-09,Phoenix,38.6,35.2,88878
2025-04-09,Phoenix,38.6,35.2,88646
2025-04-09,Phoenix,38.6,35.2,88965
2025-04-09,Phoenix,38.6,35.2,89086
2025-04-09,Phoenix,38.6,35.2,84618
2025-04-09,Phoenix,38.6,35.2,84371
2025-04-09,Phoenix,38.6,35.2,84212
2025-04-09,Phoenix,38.6,35.2,84510
2025-04-09,Phoenix,38.6,35.2,84618
2025-04-09,Phoenix,38.6,35.2,51753
2025-04-09,Phoenix,38.6,35.2,51785
2025-04-09,Phoenix,38.6,35.2,51986
2025-04-09,Phoenix,38.6,35.2,51781
2025-04-09,Phoenix,38.6,35.2,51753
2025-04-09,Phoenix,38.6,35.2,-37333
2025-04-09,Phoenix,38.6,35.2,-37093
2025-04-09,Phoenix,38.6,35.2,-36660
2025-04-09,Phoenix,38.6,35.2,-37184
2025-04-09,Phoenix,38.6,35.2,-37333
2025-04-09,Seattle,34.8,32.8,25089
2025-04-09,Seattle,34.8,32.8,25366
2025-04-09,Seattle,34.8,32.8,25508
2025-04-09,Seattle,34.8,32.8,25227
2025-04-09,Seattle,34.8,32.8,25089
2025-04-09,Seattle,34.8,32.8,24988
2025-04-09,Seattle,34.8,32.8,25065
2025-04-09,Seattle,34.8,32.8,25110
2025-04-09,Seattle,34.8,32.8,25027
2025-04-09,Seattle,34.8,32.8,24988
2025-04-09,Seattle,34.8,32.8,15907
2025-04-09,Seattle,34.8,32.8,15637
2025-04-09,Seattle,34.8,32.8,15580
2025-04-09,Seattle,34.8,32.8,15805
2025-04-09,Seattle,34.8,32.8,15907
2025-04-09,Seattle,34.8,32.8,-9182
2025-04-09,Seattle,34.8,32.8,-9729
2025-04-09,Seattle,34.8,32.8,-9928
2025-04-09,Seattle,34.8,32.8,-9422
2025-04-09,Seattle,34.8,32.8,-9182
2025-04-10,Chicago,33.1,32.6,2114956
2025-04-10,Chicago,33.1,32.6,2118647
2025-04-10,Chicago,33.1,32.6,2118948
2025-04-10,Chicago,33.1,32.6,2116927
2025-04-10,Chicago,33.1,32.6,2114956
2025-04-10,Chicago,33.1,32.6,2089718
2025-04-10,Chicago,33.1,32.6,2095903
2025-04-10,Chicago,33.1,32.6,2098521
2025-04-10,Chicago,33.1,32.6,2092951
2025-04-10,Chicago,33.1,32.6,2089718
2025-04-10,Chicago,33.1,32.6,2134715
2025-04-10,Chicago,33.1,32.6,2136298
2025-04-10,Chicago,33.1,32.6,2136744
2025-04-10,Chicago,33.1,32.6,2135631
2025-04-10,Chicago,33.1,32.6,2134715
2025-04-10,Chicago,33.1,32.6,19760
2025-04-10,Chicago,33.1,32.6,17653
2025-04-10,Chicago,33.1,32.6,17798
2025-04-10,Chicago,33.1,32.6,18705
2025-04-10,Chicago,33.1,32.6,19760
2025-04-10,Houston,37.5,34.4,1182950
2025-04-10,Houston,37.5,34.4,1178533
2025-04-10,Houston,37.5,34.4,1175895
2025-04-10,Houston,37.5,34.4,1180892
2025-04-10,Houston,37.5,34.4,1182950
2025-04-10,Houston,37.5,34.4,1206859
2025-04-10,Houston,37.5,34.4,1203209
2025-04-10,Houston,37.5,34.4,1200558
2025-04-10,Houston,37.5,34.4,1205235
2025-04-10,Houston,37.5,34.4,1206859
2025-04-10,Houston,37.5,34.4,1183258
2025-04-10,Houston,37.5,34.4,1178921
2025-04-10,Houston,37.5,34.4,1176404
2025-04-10,Houston,37.5,34.4,1181208
2025-04-10,Houston,37.5,34.4,1183258
2025-04-10,Houston,37.5,34.4,316
2025-04-10,Houston,37.5,34.4,398
2025-04-10,Houston,37.5,34.4,518
2025-04-10,Houston,37.5,34.4,326
2025-04-10,Houston,37.5,34.4,316
2025-04-10,New York,33.9,32.8,390853
2025-04-10,New York,33.9,32.8,391543
2025-04-10,New York,33.9,32.8,391883
2025-04-10,New York,33.9,32.8,391218
2025-04-10,New York,33.9,32.8,390853
2025-04-10,New York,33.9,32.8,384566
2025-04-10,New York,33.9,32.8,385412
2025-04-10,New York,33.9,32.8,385788
2025-04-10,New York,33.9,32.8,385005
2025-04-10,New York,33.9,32.8,384566
2025-04-10,New York,33.9,32.8,340920
2025-04-10,New York,33.9,32.8,339916
2025-04-10,New York,33.9,32.8,339783
2025-04-10,New York,33.9,32.8,340235
2025-04-10,New York,33.9,32.8,340920
2025-04-10,New York,33.9,32.8,-49933
2025-04-10,New York,33.9,32.8,-51627
2025-04-10,New York,33.9,32.8,-52100
2025-04-10,New York,33.9,32.8,-50983
2025-04-10,New York,33.9,32.8,-49933
2025-04-10,Phoenix,38.8,35.6,93534
2025-04-10,Phoenix,38.8,35.6,93055
2025-04-10,Phoenix,38.8,35.6,92601
2025-04-10,Phoenix,38.8,35.6,93399
2025-04-10,Phoenix,38.8,35.6,93534
2025-04-10,Phoenix,38.8,35.6,89873
2025-04-10,Phoenix,38.8,35.6,89600
2025-04-10,Phoenix,38.8,35.6,89426
2025-04-10,Phoenix,38.8,35.6,89742
2025-04-10,Phoenix,38.8,35.6,89873
2025-04-10,Phoenix,38.8,35.6,54165
2025-04-10,Phoenix,38.8,35.6,54049
2025-04-10,Phoenix,38.8,35.6,53947
2025-04-10,Phoenix,38.8,35.6,54165
2025-04-10,Phoenix,38.8,35.6,54165
2025-04-10,Phoenix,38.8,35.6,-39369
2025-04-10,Phoenix,38.8,35.6,-39006
2025-04-10,Phoenix,38.8,35.6,-38654
2025-04-10,Phoenix,38.8,35.6,-39234
2025-04-10,Phoenix,38.8,35.6,-39369
2025-04-10,Seattle,34.7,33.4,24347
2025-04-10,Seattle,34.7,33.4,24269
2025-04-10,Seattle,34.7,33.4,24248
2025-04-10,Seattle,34.7,33.4,24310
2025-04-10,Seattle,34.7,33.4,24347
2025-04-10,Seattle,34.7,33.4,24151
2025-04-10,Seattle,34.7,33.4,24119
2025-04-10,Seattle,34.7,33.4,24108
2025-04-10,Seattle,34.7,33.4,24127
2025-04-10,Seattle,34.7,33.4,24151
2025-04-10,Seattle,34.7,33.4,18347
2025-04-10,Seattle,34.7,33.4,18609
2025-04-10,Seattle,34.7,33.4,18634
2025-04-10,Seattle,34.7,33.4,18476
2025-04-10,Seattle,34.7,33.4,18347
2025-04-10,Seattle,34.7,33.4,-6000
2025-04-10,Seattle,34.7,33.4,-5660
2025-04-10,Seattle,34.7,33.4,-5614
2025-04-10,Seattle,34.7,33.4,-5834
2025-04-10,Seattle,34.7,33.4,-6000
2025-04-11,Chicago,34.0,32.1,2143687
2025-04-11,Chicago,34.0,32.1,2142866
2025-04-11,Chicago,34.0,32.1,2142915
2025-04-11,Chicago,34.0,32.1,2143381
2025-04-11,Chicago,34.0,32.1,2143687
2025-04-11,Chicago,34.0,32.1,2078012
